5d4b1879a623db1ce05c6d73,ต. ช่องสะแก อ. เมืองเพชรบุรี จ. เพชรบุรี,"T. Chong Sakae, A. Mueang Phetchaburi, Changwat Phetchaburi",อ. เมืองเพชรบุรี,T. Mueang Phetchaburi,13.105,99.997,จ. เพชรบุรี,Changwat Phetchaburi,ต. ช่องสะแก,A. Chong Sakae
5d4b1879a623db1ce05c6d74,ต. กองควาย อ. เมืองน่าน จ. น่าน,Kong Khwai Mueang Nan Changwat Nan,อ. เมืองน่าน,Mueang Nan,18.686,100.732,จ. น่าน,Changwat Nan,ต. กองควาย,Kong Khwai
5d4b1879a623db1ce05c6d75,ต. ทับผึ้ง อ. ศรีสำโรง จ. สุโขทัย,"T. Thap Phueng, A. Si Samrong, Changwat Sukhothai",อ. ศรีสำโรง,T. Si Samrong,17.084,99.83,จ. สุโขทัย,Changwat Sukhothai,ต. ทับผึ้ง,A. Thap Phueng
5d4b1879a623db1ce05c6d76,ต. บางกล่ำ อ. บางกล่ำ จ. สงขลา,"T. Bang Klam, A. Bang Klam, Changwat Songkhla",อ. บางกล่ำ,T. Bang Klam,7.135,100.446,จ. สงขลา,Changwat Songkhla,ต. บางกล่ำ,A. Bang Klam
5d4b1879a623db1ce05c6d77,ต. หนองแสง อ. ปากพลี จ. นครนายก,"T. Nong Saeng, A. Pak Phli, Changwat Nakhon Nayok",อ. ปากพลี,T. Pak Phli,14.211,101.307,จ. นครนายก,Changwat Nakhon Nayok,ต. หนองแสง,A. Nong Saeng
5d4b1879a623db1ce05c6d78,ต. วันยาว อ. ขลุง จ. จันทบุรี,"T. Wan Yao, A. Khlung, Changwat Chanthaburi",อ. ขลุง,T. Khlung,12.439,102.234,จ. จันทบุรี,Changwat Chanthaburi,ต. วันยาว,A. Wan Yao
5d4b1879a623db1ce05c6d79,ต. นานาค อ. ตากใบ จ. นราธิวาส,"T. Na Nak, A. Tak Bai, Changwat Narathiwat",อ. ตากใบ,T. Tak Bai,6.142,102.07,จ. นราธิวาส,Changwat Narathiwat,ต. นานาค,A. Na Nak
5d4b1879a623db1ce05c6d7a,ต. บาลอ อ. รามัน จ. ยะลา,"T. Balo, A. Raman, Changwat Yala",อ. รามัน,T. Raman,6.448,101.445,จ. ยะลา,Changwat Yala,ต. บาลอ,A. Balo
5d4b1879a623db1ce05c6d7b,ต. พร่อน อ. เมืองยะลา จ. ยะลา,"T. Phron, A. Mueang Yala, Changwat Yala",อ. เมืองยะลา,T. Mueang Yala,6.563,101.229,จ. ยะลา,Changwat Yala,ต. พร่อน,A. Phron
5d4b1879a623db1ce05c6d7c,ต. พระนอน อ. นครหลวง จ. พระนครศรีอยุธยา,"T. Phra Non, A. Nakhon Luang, Changwat Phra Nakhon Si Ayutthaya",อ. นครหลวง,T. Nakhon Luang,14.485,100.65,จ. พระนครศรีอยุธยา,Changwat Phra Nakhon Si Ayutthaya,ต. พระนอน,A. Phra Non
5d4b1879a623db1ce05c6d7d,ต. สามโก้ อ. สามโก้ จ. อ่างทอง,"T. Samko, A. Samko, Changwat Ang Thong",อ. สามโก้,T. Samko,14.606,100.252,จ. อ่างทอง,Changwat Ang Thong,ต. สามโก้,A. Samko
5d4b1879a623db1ce05c6d7e,ต. โคกลำพาน อ. เมืองลพบุรี จ. ลพบุรี,"T. Khok Lam Phan, A. Mueang Lopburi, Changwat Lopburi",อ. เมืองลพบุรี,T. Mueang Lopburi,14.74,100.64,จ. ลพบุรี,Changwat Lopburi,ต. โคกลำพาน,A. Khok Lam Phan
5d4b1879a623db1ce05c6d7f,ต. อ่าวใหญ่ อ. เมืองตราด จ. ตราด,"T. Ao Yai, A. Mueang Trat, Changwat Trat",อ. เมืองตราด,T. Mueang Trat,12.078,102.562,จ. ตราด,Changwat Trat,ต. อ่าวใหญ่,A. Ao Yai
5d4b1879a623db1ce05c6d80,ต. วังขอนขว้าง อ. โคกสำโรง จ. ลพบุรี,"T. Wang Khon Khwang, A. Khok Samrong, Changwat Lopburi",อ. โคกสำโรง,T. Khok Samrong,15.023,100.697,จ. ลพบุรี,Changwat Lopburi,ต. วังขอนขว้าง,A. Wang Khon Khwang
5d4b1879a623db1ce05c6d81,ต. คลองน้อย อ. เมืองสุราษฎร์ธานี จ. สุราษฎร์ธานี,"T. Khlong Noi, A. Mueang Surat Thani, Changwat Surat Thani",อ. เมืองสุราษฎร์ธานี,T. Mueang Surat Thani,9.135,99.251,จ. สุราษฎร์ธานี,Changwat Surat Thani,ต. คลองน้อย,A. Khlong Noi
5d4b1879a623db1ce05c6d82,ต. วังน้ำเขียว อ. กำแพงแสน จ. นครปฐม,"T. Wang Nam Khiao, A. Kamphaeng Saen, Changwat Nakhon Pathom",อ. กำแพงแสน,T. Kamphaeng Saen,13.99,100.027,จ. นครปฐม,Changwat Nakhon Pathom,ต. วังน้ำเขียว,A. Wang Nam Khiao
5d4b1879a623db1ce05c6d83,ต. ท่าทองใหม่ อ. กาญจนดิษฐ์ จ. สุราษฎร์ธานี,"T. Tha Thong Mai, A. Kanchanadit, Changwat Surat Thani",อ. กาญจนดิษฐ์,T. Kanchanadit,9.174,99.396,จ. สุราษฎร์ธานี,Changwat Surat Thani,ต. ท่าทองใหม่,A. Tha Thong Mai
5d4b1879a623db1ce05c6d84,ต. หนองจะบก อ. เมืองนครราชสีมา จ. นครราชสีมา,"T. Nong Chabok, A. Mueang Nakhon Ratchasima, Changwat Nakhon Ratchasima",อ. เมืองนครราชสีมา,T. Mueang Nakhon Ratchasima,14.916,102.064,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. หนองจะบก,A. Nong Chabok
5d4b1879a623db1ce05c6d85,ต. อีเซ อ. โพธิ์ศรีสุวรรณ จ. ศรีสะเกษ,"T. I Se, A. Pho Si Suwan, Changwat Sisaket",อ. โพธิ์ศรีสุวรรณ,T. Pho Si Suwan,15.269,104.009,จ. ศรีสะเกษ,Changwat Sisaket,ต. อีเซ,A. I Se
5d4b1879a623db1ce05c6d86,ต. ธงธานี อ. ธวัชบุรี จ. ร้อยเอ็ด,"T. Thong Thani, A. Thawat Buri, Changwat Roi Et",อ. ธวัชบุรี,T. Thawat Buri,16.103,103.853,จ. ร้อยเอ็ด,Changwat Roi Et,ต. ธงธานี,A. Thong Thani
5d4b1879a623db1ce05c6d87,ต. กุดค้าว อ. กุฉินารายณ์ จ. กาฬสินธุ์,"T. Kut Khao, A. Kuchinarai, Changwat Kalasin",อ. กุฉินารายณ์,T. Kuchinarai,16.506,104.001,จ. กาฬสินธุ์,Changwat Kalasin,ต. กุดค้าว,A. Kut Khao
5d4b1879a623db1ce05c6d88,ต. สุวรรณคาม อ. นิคมน้ำอูน จ. สกลนคร,"T. Suwannakham, A. Nikhom Nam Un, Changwat Sakon Nakhon",อ. นิคมน้ำอูน,T. Nikhom Nam Un,17.155,103.712,จ. สกลนคร,Changwat Sakon Nakhon,ต. สุวรรณคาม,A. Suwannakham
5d4b1879a623db1ce05c6d89,ต. ขุนหาญ อ. ขุนหาญ จ. ศรีสะเกษ,"T. Khun Han, A. Khun Han, Changwat Sisaket",อ. ขุนหาญ,T. Khun Han,14.635,104.371,จ. ศรีสะเกษ,Changwat Sisaket,ต. ขุนหาญ,A. Khun Han
5d4b1879a623db1ce05c6d8a,ต. บางไทร อ. บางไทร จ. พระนครศรีอยุธยา,"T. Bang Sai, A. Bang Sai, Changwat Phra Nakhon Si Ayutthaya",อ. บางไทร,T. Bang Sai,14.191,100.48,จ. พระนครศรีอยุธยา,Changwat Phra Nakhon Si Ayutthaya,ต. บางไทร,A. Bang Sai
5d4b1879a623db1ce05c6d8b,ต. น้ำใส อ. จตุรพักตรพิมาน จ. ร้อยเอ็ด,"T. Nam Sai, A. Chaturaphak Phiman, Changwat Roi Et",อ. จตุรพักตรพิมาน,T. Chaturaphak Phiman,15.901,103.599,จ. ร้อยเอ็ด,Changwat Roi Et,ต. น้ำใส,A. Nam Sai
5d4b1879a623db1ce05c6d8c,ต. มงคลธรรมนิมิต อ. สามโก้ จ. อ่างทอง,"T. Mongkhon Tham Nimit, A. Samko, Changwat Ang Thong",อ. สามโก้,T. Samko,14.64,100.26,จ. อ่างทอง,Changwat Ang Thong,ต. มงคลธรรมนิมิต,A. Mongkhon Tham Nimit
5d4b1879a623db1ce05c6d8d,ต. มาบโป่ง อ. พานทอง จ. ชลบุรี,"T. Map Pong, A. Phan Thong, Changwat Chonburi",อ. พานทอง,T. Phan Thong,13.431,101.121,จ. ชลบุรี,Changwat Chonburi,ต. มาบโป่ง,A. Map Pong
5d4b1879a623db1ce05c6d8e,ต. ร้องวัวแดง อ. สันกำแพง จ. เชียงใหม่,"T. Rong Wua Daeng, A. San Kamphaeng, Changwat Chiang Mai",อ. สันกำแพง,T. San Kamphaeng,18.746,99.206,จ. เชียงใหม่,Changwat Chiang Mai,ต. ร้องวัวแดง,A. Rong Wua Daeng
5d4b1879a623db1ce05c6d8f,ต. ปึกเตียน อ. ท่ายาง จ. เพชรบุรี,"T. Puek Tian, A. Tha Yang, Changwat Phetchaburi",อ. ท่ายาง,T. Tha Yang,12.943,100.014,จ. เพชรบุรี,Changwat Phetchaburi,ต. ปึกเตียน,A. Puek Tian
5d4b1879a623db1ce05c6d90,แขวง บางชัน เขต คลองสามวา กรุงเทพมหานคร,"T. Bang Chan, A. Khlong Sam Wa, Changwat Bangkok",เขต คลองสามวา,T. Khlong Sam Wa,13.839,100.7,กรุงเทพมหานคร,Changwat Bangkok,แขวง บางชัน,A. Bang Chan
5d4b1879a623db1ce05c6d91,ต. ไม้ตรา อ. บางไทร จ. พระนครศรีอยุธยา,"T. Mai Tra, A. Bang Sai, Changwat Phra Nakhon Si Ayutthaya",อ. บางไทร,T. Bang Sai,14.164,100.473,จ. พระนครศรีอยุธยา,Changwat Phra Nakhon Si Ayutthaya,ต. ไม้ตรา,A. Mai Tra
5d4b1879a623db1ce05c6d92,ต. บางรักพัฒนา อ. บางบัวทอง จ. นนทบุรี,"T. Bang Rak Phatthana, A. Bang Bua Thong, Changwat Nonthaburi",อ. บางบัวทอง,T. Bang Bua Thong,13.894,100.41,จ. นนทบุรี,Changwat Nonthaburi,ต. บางรักพัฒนา,A. Bang Rak Phatthana
5d4b1879a623db1ce05c6d93,ต. ดอนยาง อ. เมืองเพชรบุรี จ. เพชรบุรี,"T. Don Yang, A. Mueang Phetchaburi, Changwat Phetchaburi",อ. เมืองเพชรบุรี,T. Mueang Phetchaburi,13.015,99.976,จ. เพชรบุรี,Changwat Phetchaburi,ต. ดอนยาง,A. Don Yang
5d4b1879a623db1ce05c6d94,ต. ราไวย์ อ. เมืองภูเก็ต จ. ภูเก็ต,"T. Rawai, A. Mueang Phuket, Changwat Phuket",อ. เมืองภูเก็ต,T. Mueang Phuket,7.793,98.321,จ. ภูเก็ต,Changwat Phuket,ต. ราไวย์,A. Rawai
5d4b1879a623db1ce05c6d95,ต. แม่ก๊า อ. สันป่าตอง จ. เชียงใหม่,"T. Mae Ka, A. San Pa Tong, Changwat Chiang Mai",อ. สันป่าตอง,T. San Pa Tong,18.574,98.939,จ. เชียงใหม่,Changwat Chiang Mai,ต. แม่ก๊า,A. Mae Ka
5d4b1879a623db1ce05c6d96,ต. เกาะพยาม อ. เมืองระนอง จ. ระนอง,"T. Ko Phayam, A. Mueang Ranong, Changwat Ranong",อ. เมืองระนอง,T. Mueang Ranong,9.833,98.45,จ. ระนอง,Changwat Ranong,ต. เกาะพยาม,A. Ko Phayam
5d4b1879a623db1ce05c6d97,ต. บางโตนด อ. โพธาราม จ. ราชบุรี,"T. Bang Tanot, A. Photharam, Changwat Ratchaburi",อ. โพธาราม,T. Photharam,13.653,99.796,จ. ราชบุรี,Changwat Ratchaburi,ต. บางโตนด,A. Bang Tanot
5d4b1879a623db1ce05c6d98,ต. บางเป้า อ. กันตัง จ. ตรัง,"T. Bang Pao, A. Kantang, Changwat Trang",อ. กันตัง,T. Kantang,7.402,99.549,จ. ตรัง,Changwat Trang,ต. บางเป้า,A. Bang Pao
5d4b1879a623db1ce05c6d99,ต. พระยาบันลือ อ. ลาดบัวหลวง จ. พระนครศรีอยุธยา,"T. Phraya Banlue, A. Lat Bua Luang, Changwat Phra Nakhon Si Ayutthaya",อ. ลาดบัวหลวง,T. Lat Bua Luang,14.161,100.395,จ. พระนครศรีอยุธยา,Changwat Phra Nakhon Si Ayutthaya,ต. พระยาบันลือ,A. Phraya Banlue
5d4b1879a623db1ce05c6d9a,ต. สันโป่ง อ. แม่ริม จ. เชียงใหม่,"T. San Pong, A. Mae Rim, Changwat Chiang Mai",อ. แม่ริม,T. Mae Rim,18.954,98.954,จ. เชียงใหม่,Changwat Chiang Mai,ต. สันโป่ง,A. San Pong
5d4b1879a623db1ce05c6d9b,ต. ธงชัย อ. เมืองเพชรบุรี จ. เพชรบุรี,"T. Thong Chai, A. Mueang Phetchaburi, Changwat Phetchaburi",อ. เมืองเพชรบุรี,T. Mueang Phetchaburi,13.151,99.918,จ. เพชรบุรี,Changwat Phetchaburi,ต. ธงชัย,A. Thong Chai
5d4b1879a623db1ce05c6d9c,ต. น้ำเชี่ยว อ. แหลมงอบ จ. ตราด,"T. Nam Chiao, A. Laem Ngop, Changwat Trat",อ. แหลมงอบ,T. Laem Ngop,12.209,102.436,จ. ตราด,Changwat Trat,ต. น้ำเชี่ยว,A. Nam Chiao
5d4b1879a623db1ce05c6d9d,ต. เกาะศรีบอยา อ. เหนือคลอง จ. กระบี่,"T. Ko Siboya, A. Nuea Khlong, Changwat Krabi",อ. เหนือคลอง,T. Nuea Khlong,7.836,98.963,จ. กระบี่,Changwat Krabi,ต. เกาะศรีบอยา,A. Ko Siboya
5d4b1879a623db1ce05c6d9e,ต. ยุ้งทะลาย อ. อู่ทอง จ. สุพรรณบุรี,"T. Yung Thalai, A. U Thong, Changwat Suphan Buri",อ. อู่ทอง,T. U Thong,14.322,99.898,จ. สุพรรณบุรี,Changwat Suphan Buri,ต. ยุ้งทะลาย,A. Yung Thalai
5d4b1879a623db1ce05c6d9f,ต. เมืองปัก อ. ปักธงชัย จ. นครราชสีมา,"T. Mueang Pak, A. Pak Thong Chai, Changwat Nakhon Ratchasima",อ. ปักธงชัย,T. Pak Thong Chai,14.719,102.055,จ. นครราชสีมา,Changwat Nakhon Ratchasima,ต. เมืองปัก,A. Mueang Pak
5d4b1879a623db1ce05c6da0,ต. โคกสลุด อ. บางกระทุ่ม จ. พิษณุโลก,"T. Khok Salut, A. Bang Krathum, Changwat Phitsanulok",อ. บางกระทุ่ม,T. Bang Krathum,16.577,100.245,จ. พิษณุโลก,Changwat Phitsanulok,ต. โคกสลุด,A. Khok Salut
5d4b1879a623db1ce05c6da1,ต. ควนธานี อ. กันตัง จ. ตรัง,"T. Khuan Thani, A. Kantang, Changwat Trang",อ. กันตัง,T. Kantang,7.512,99.563,จ. ตรัง,Changwat Trang,ต. ควนธานี,A. Khuan Thani
5d4b1879a623db1ce05c6da2,ต. โพทะเล อ. ค่ายบางระจัน จ. สิงห์บุรี,"T. Pho Thale, A. Khai Bang Rachan, Changwat Sing Buri",อ. ค่ายบางระจัน,T. Khai Bang Rachan,14.829,100.257,จ. สิงห์บุรี,Changwat Sing Buri,ต. โพทะเล,A. Pho Thale
5d4b1879a623db1ce05c6da3,ต. โนนสะอาด อ. ห้วยเม็ก จ. กาฬสินธุ์,"T. Non Sa-at, A. Huai Mek, Changwat Kalasin",อ. ห้วยเม็ก,T. Huai Mek,16.538,103.314,จ. กาฬสินธุ์,Changwat Kalasin,ต. โนนสะอาด,A. Non Sa-at
5d4b1879a623db1ce05c6da4,ต. เลิงใต้ อ. โกสุมพิสัย จ. มหาสารคาม,"T. Loeng Tai, A. Kosum Phisai, Changwat Maha Sarakham",อ. โกสุมพิสัย,T. Kosum Phisai,16.216,103.142,จ. มหาสารคาม,Changwat Maha Sarakham,ต. เลิงใต้,A. Loeng Tai
5d4b1879a623db1ce05c6da5,ต. นาทอง อ. เชียงยืน จ. มหาสารคาม,"T. Na Thong, A. Chiang Yuen, Changwat Maha Sarakham",อ. เชียงยืน,T. Chiang Yuen,16.389,103.059,จ. มหาสารคาม,Changwat Maha Sarakham,ต. นาทอง,A. Na Thong
5d4b1879a623db1ce05c6da6,ต. ม่วงชุม อ. ท่าม่วง จ. กาญจนบุรี,"T. Muang Chum, A. Tha Muang, Changwat Kanchanaburi",อ. ท่าม่วง,T. Tha Muang,13.937,99.617,จ. กาญจนบุรี,Changwat Kanchanaburi,ต. ม่วงชุม,A. Muang Chum
5d4b1879a623db1ce05c6da7,ต. บางน้ำจืด อ. เมืองสมุทรสาคร จ. สมุทรสาคร,"T. Bang Nam Chuet, A. Mueang Samut Sakhon, Changwat Samut Sakhon",อ. เมืองสมุทรสาคร,T. Mueang Samut Sakhon,13.614,100.363,จ. สมุทรสาคร,Changwat Samut Sakhon,ต. บางน้ำจืด,A. Bang Nam Chuet
5d4b1879a623db1ce05c6da8,ต. ดงเมือง อ. ยางสีสุราช จ. มหาสารคาม,"T. Dong Mueang, A. Yang Sisurat, Changwat Maha Sarakham",อ. ยางสีสุราช,T. Yang Sisurat,15.649,103.146,จ. มหาสารคาม,Changwat Maha Sarakham,ต. ดงเมือง,A. Dong Mueang
5d4b1879a623db1ce05c6da9,ต. วังขนาย อ. ท่าม่วง จ. กาญจนบุรี,"T. Wang Khanai, A. Tha Muang, Changwat Kanchanaburi",อ. ท่าม่วง,T. Tha Muang,13.96,99.663,จ. กาญจนบุรี,Changwat Kanchanaburi,ต. วังขนาย,A. Wang Khanai
5d4b1879a623db1ce05c6daa,ต. ยี่งอ อ. ยี่งอ จ. นราธิวาส,"T. Yi-ngo, A. Yi-ngo, Changwat Narathiwat",อ. ยี่งอ,T. Yi-ngo,6.382,101.703,จ. นราธิวาส,Changwat Narathiwat,ต. ยี่งอ,A. Yi-ngo
5d4b1879a623db1ce05c6dab,ต. บ้านไร่ อ. ดำเนินสะดวก จ. ราชบุรี,"T. Ban Rai, A. Damnoen Saduak, Changwat Ratchaburi",อ. ดำเนินสะดวก,T. Damnoen Saduak,13.606,99.909,จ. ราชบุรี,Changwat Ratchaburi,ต. บ้านไร่,A. Ban Rai
5d4b1879a623db1ce05c6dac,ต. หัวงัว อ. สนม จ. สุรินทร์,"T. Hua Ngua, A. Sanom, Changwat Surin",อ. สนม,T. Sanom,15.124,103.838,จ. สุรินทร์,Changwat Surin,ต. หัวงัว,A. Hua Ngua
5d4b1879a623db1ce05c6dad,ต. ท่าแค อ. เมืองลพบุรี จ. ลพบุรี,"T. Tha Khae, A. Mueang Lopburi, Changwat Lopburi",อ. เมืองลพบุรี,T. Mueang Lopburi,14.865,100.619,จ. ลพบุรี,Changwat Lopburi,ต. ท่าแค,A. Tha Khae
5d4b1879a623db1ce05c6dae,ต. รางพิกุล อ. กำแพงแสน จ. นครปฐม,"T. Rang Phikun, A. Kamphaeng Saen, Changwat Nakhon Pathom",อ. กำแพงแสน,T. Kamphaeng Saen,14.003,99.917,จ. นครปฐม,Changwat Nakhon Pathom,ต. รางพิกุล,A. Rang Phikun
5d4b1879a623db1ce05c6daf,ต. หนองกอมเกาะ อ. เมืองหนองคาย จ. หนองคาย,"T. Nong Kom Ko, A. Mueang Nong Khai, Changwat Nong Khai",อ. เมืองหนองคาย,T. Mueang Nong Khai,17.83,102.742,จ. หนองคาย,Changwat Nong Khai,ต. หนองกอมเกาะ,A. Nong Kom Ko
5d4b1879a623db1ce05c6db0,ต. หนองสรวง อ. วิหารแดง จ. สระบุรี,"T. Nong Suang, A. Wihan Daeng, Changwat Saraburi",อ. วิหารแดง,T. Wihan Daeng,14.34,100.983,จ. สระบุรี,Changwat Saraburi,ต. หนองสรวง,A. Nong Suang
5d4b1879a623db1ce05c6db1,ต. เหมืองง่า อ. เมืองลำพูน จ. ลำพูน,"T. Mueang Nga, A. Mueang Lamphun, Changwat Lamphun",อ. เมืองลำพูน,T. Mueang Lamphun,18.613,99.032,จ. ลำพูน,Changwat Lamphun,ต. เหมืองง่า,A. Mueang Nga
5d4b1879a623db1ce05c6db2,ต. หนองซ้ำซาก อ. บ้านบึง จ. ชลบุรี,"T. Nong Samsak, A. Ban Bueng, Changwat Chonburi",อ. บ้านบึง,T. Ban Bueng,13.33,101.072,จ. ชลบุรี,Changwat Chonburi,ต. หนองซ้ำซาก,A. Nong Samsak
5d4b1879a623db1ce05c6db3,ต. หนองแวง อ. วานรนิวาส จ. สกลนคร,"T. Nong Waeng, A. Wanon Niwat, Changwat Sakon Nakhon",อ. วานรนิวาส,T. Wanon Niwat,17.767,103.726,จ. สกลนคร,Changwat Sakon Nakhon,ต. หนองแวง,A. Nong Waeng
5d4b1879a623db1ce05c6db4,ต. ท่าขนาน อ. เชียรใหญ่ จ. นครศรีธรรมราช,"T. Tha Khanan, A. Chian Yai, Changwat Nakhon Si Thammarat",อ. เชียรใหญ่,T. Chian Yai,8.14,100.165,จ. นครศรีธรรมราช,Changwat Nakhon Si Thammarat,ต. ท่าขนาน,A. Tha Khanan
5d4b1879a623db1ce05c6db5,ต. กมลา อ. กะทู้ จ. ภูเก็ต,"T. Kamala, A. Kathu, Changwat Phuket",อ. กะทู้,T. Kathu,7.945,98.289,จ. ภูเก็ต,Changwat Phuket,ต. กมลา,A. Kamala
5d4b1879a623db1ce05c6db6,ต. คลองทราย อ. สากเหล็ก จ. พิจิตร,"T. Khlong Sai, A. Sak Lek, Changwat Phichit",อ. สากเหล็ก,T. Sak Lek,16.552,100.559,จ. พิจิตร,Changwat Phichit,ต. คลองทราย,A. Khlong Sai
5d4b1879a623db1ce05c6db7,ต. แพรกษา อ. เมืองสมุทรปราการ จ. สมุทรปราการ,"T. Phraek Sa, A. Mueang Samut Prakan, Changwat Samut Prakan",อ. เมืองสมุทรปราการ,T. Mueang Samut Prakan,13.564,100.653,จ. สมุทรปราการ,Changwat Samut Prakan,ต. แพรกษา,A. Phraek Sa
5d4b1879a623db1ce05c6db8,ต. หนองล่อง อ. เวียงหนองล่อง จ. ลำพูน,"T. Nong Long, A. Wiang Nong Long, Changwat Lamphun",อ. เวียงหนองล่อง,T. Wiang Nong Long,18.404,98.732,จ. ลำพูน,Changwat Lamphun,ต. หนองล่อง,A. Nong Long
5d4b1879a623db1ce05c6db9,ต. ท่าประดู่ อ. เมืองระยอง จ. ระยอง,"T. Tha Pradu, A. Mueang Rayong, Changwat Rayong",อ. เมืองระยอง,T. Mueang Rayong,12.672,101.266,จ. ระยอง,Changwat Rayong,ต. ท่าประดู่,A. Tha Pradu
5d4b1879a623db1ce05c6dba,ต. มะอึ อ. ธวัชบุรี จ. ร้อยเอ็ด,"T. Ma-ue, A. Thawat Buri, Changwat Roi Et",อ. ธวัชบุรี,T. Thawat Buri,16.081,103.731,จ. ร้อยเอ็ด,Changwat Roi Et,ต. มะอึ,A. Ma-ue
5d4b1879a623db1ce05c6dbb,ต. พ่อมิ่ง อ. ปะนาเระ จ. ปัตตานี,"T. Pho Ming, A. Panare, Changwat Pattani",อ. ปะนาเระ,T. Panare,6.786,101.554,จ. ปัตตานี,Changwat Pattani,ต. พ่อมิ่ง,A. Pho Ming
5d4b1879a623db1ce05c6dbc,ต. สะพือ อ. ตระการพืชผล จ. อุบลราชธานี,"T. Saphue, A. Trakan Phuet Phon, Changwat Ubon Ratchathani",อ. ตระการพืชผล,T. Trakan Phuet Phon,15.51,105.029,จ. อุบลราชธานี,Changwat Ubon Ratchathani,ต. สะพือ,A. Saphue
5d4b1879a623db1ce05c6dbd,ต. บางคูวัด อ. เมืองปทุมธานี จ. ปทุมธานี,"T. Bang Khu Wat, A. Mueang Pathum Thani, Changwat Pathum Thani",อ. เมืองปทุมธานี,T. Mueang Pathum Thani,13.963,100.495,จ. ปทุมธานี,Changwat Pathum Thani,ต. บางคูวัด,A. Bang Khu Wat
5d4b1879a623db1ce05c6dbe,ต. สระแก้ว อ. เปือยน้อย จ. ขอนแก่น,"T. Sa Kaeo, A. Pueai Noi, Changwat Khon Kaen",อ. เปือยน้อย,T. Pueai Noi,15.85,102.895,จ. ขอนแก่น,Changwat Khon Kaen,ต. สระแก้ว,A. Sa Kaeo
5d4b1879a623db1ce05c6dbf,ต. สวนส้ม อ. บ้านแพ้ว จ. สมุทรสาคร,"T. Suan Som, A. Ban Phaeo, Changwat Samut Sakhon",อ. บ้านแพ้ว,T. Ban Phaeo,13.624,100.186,จ. สมุทรสาคร,Changwat Samut Sakhon,ต. สวนส้ม,A. Suan Som
5d4b1879a623db1ce05c6dc0,ต. โนนปูน อ. ไพรบึง จ. ศรีสะเกษ,"T. Non Pun, A. Phrai Bueng, Changwat Sisaket",อ. ไพรบึง,T. Phrai Bueng,14.857,104.303,จ. ศรีสะเกษ,Changwat Sisaket,ต. โนนปูน,A. Non Pun
5d4b1879a623db1ce05c6dc1,ต. ฉาง อ. นาทวี จ. สงขลา,"T. Chang, A. Na Thawi, Changwat Songkhla",อ. นาทวี,T. Na Thawi,6.762,100.709,จ. สงขลา,Changwat Songkhla,ต. ฉาง,A. Chang
5d4b1879a623db1ce05c6dc2,ต. ดอนนางหงส์ อ. ธาตุพนม จ. นครพนม,"T. Don Nang Hong, A. That Phanom, Changwat Nakhon Phanom",อ. ธาตุพนม,T. That Phanom,17.097,104.743,จ. นครพนม,Changwat Nakhon Phanom,ต. ดอนนางหงส์,A. Don Nang Hong
5d4b1879a623db1ce05c6dc3,ต. ไผ่ขวาง อ. เมืองพิจิตร จ. พิจิตร,Phai Khwang Mueang Phichit Changwat Phichit,อ. เมืองพิจิตร,Mueang Phichit,16.504,100.303,จ. พิจิตร,Changwat Phichit,ต. ไผ่ขวาง,Phai Khwang
5d4b1879a623db1ce05c6dc4,ต. เรณูใต้ อ. เรณูนคร จ. นครพนม,"T. Renu Tai, A. Renu Nakhon, Changwat Nakhon Phanom",อ. เรณูนคร,T. Renu Nakhon,17.019,104.66,จ. นครพนม,Changwat Nakhon Phanom,ต. เรณูใต้,A. Renu Tai
5d4b1879a623db1ce05c6dc5,ต. สีกาย อ. เมืองหนองคาย จ. หนองคาย,"T. Si Kai, A. Mueang Nong Khai, Changwat Nong Khai",อ. เมืองหนองคาย,T. Mueang Nong Khai,17.958,102.884,จ. หนองคาย,Changwat Nong Khai,ต. สีกาย,A. Si Kai
5d4b1879a623db1ce05c6dc6,ต. ท่าสะท้อน อ. พุนพิน จ. สุราษฎร์ธานี,"T. Tha Sathon, A. Phunphin, Changwat Surat Thani",อ. พุนพิน,T. Phunphin,8.994,99.227,จ. สุราษฎร์ธานี,Changwat Surat Thani,ต. ท่าสะท้อน,A. Tha Sathon
5d4b1879a623db1ce05c6dc7,ต. บ้านกวาง อ. สูงเม่น จ. แพร่,"T. Ban Kwang, A. Sung Men, Changwat Phrae",อ. สูงเม่น,T. Sung Men,18.033,100.222,จ. แพร่,Changwat Phrae,ต. บ้านกวาง,A. Ban Kwang
5d4b1879a623db1ce05c6dc8,ต. บัวคำ อ. โพธิ์ชัย จ. ร้อยเอ็ด,"T. Bua Kham, A. Pho Chai, Changwat Roi Et",อ. โพธิ์ชัย,T. Pho Chai,16.281,103.812,จ. ร้อยเอ็ด,Changwat Roi Et,ต. บัวคำ,A. Bua Kham
5d4b1879a623db1ce05c6dc9,ต. บางกระสั้น อ. บางปะอิน จ. พระนครศรีอยุธยา,"T. Bang Krasan, A. Bang Pa-in, Changwat Phra Nakhon Si Ayutthaya",อ. บางปะอิน,T. Bang Pa-in,14.189,100.565,จ. พระนครศรีอยุธยา,Changwat Phra Nakhon Si Ayutthaya,ต. บางกระสั้น,A. Bang Krasan
